Year,State,Dependent_personality_disorder,therapy_near_me,suicidal_friend,Narcissism,gender_identity,Paranoid,no_friends,weed,sad_music,kill_myself,lesbian,self_harm,parents_divorce,tylenol_overdose,exboyfriend,miss_my_ex,anxiety,feeling_alone,noose,disappointment,conversion_therapy,marijuana,Borderline_personality_disorder,drugs,overdose,how_long_does_it_take_to_bleed_out,parents_hate_me,suicide,carbon_monoxide_poisoning,smoking,sin,moving,hate_myself,Divorce,guns,Histrionic_personality,Fitting_in,Narcissistic_personality,kill_yourself,painless_death,hospital_visit,breakup,tylenol,Jesus,single,failed_test,Narcissistic_personality_disorder,mental_health,suicide_attempt,Bullying,exgirlfriend,Antisocial,poisoning,bulemia,angry_father,lonely,antidepressants,guilty,family_stress,bipolar,gay,Histrionic,feeling_sad,illegal_drugs,advil,jumping,failure,Antisocial_personality_disorder,homophobia,drug_policy,how_to die,Suicide_hotline,Borderline_personality,Obsessive_compulsive_personality,Paranoid_personality,self-injury,Paranoid_personality_disorder,worthless,Avoidant_personality_disorder,alcohol,coming_out,Dependent_personality,crazy_ex,child_abuse,firearms,existential_crisis,I_hate_my_parents,hope,Cant_sleep,abuse,trauma,Antisocial_personality,Dependent,Borderline,trans,Histrionic_personality_disorder,academic_stress,Eating_disorder,Obsessive_compulsive,time_to_die,gender_dysphoria,hanging,ptsd,therapy,faith,molestation,Avoidant_personality,Abusive_parents,i_want_to_die,cigarettes,Coping_with_stress,Obsessive_compulsive_personality_disorder,ocd,anorexia,how_to_do_better_in_school,Avoidant,depression,friends_hate me,transphobia,sexual_abuse,im_stupid,Cutting,stress,tie_a_noose,fast_death,queer,School_stress,hell,Suicide Rate
2015,Maryland,26.0,45.0,0,64.0,73.0,77.0,83.0,68,59.0,45.0,74,56.0,57.0,66.0,58.0,50.0,81,39.0,43.0,31.0,33.0,38,57.0,47,58,0,0,82,45.0,72,54.0,90,53.0,83,49,63.0,63.0,89.0,65.0,0.0,55.0,73.0,64.0,61,95,71.0,82.0,69,61.0,64.0,52.0,74.0,74,45.0,0,66,72.0,82.0,79.0,75,78,68.0,30.0,55.0,63.0,63,97,49.0,64.0,60.0,63.0,65.0,60.0,62.0,57.0,0,41.0,76.0,45.0,84,75.0,62.0,70.0,35,37,62.0,0.0,34,0.0,79,88,55.0,97.0,65.0,68,32.0,0,63.0,79.0,39.0,60.0,65,60.0,93,64,56.0,66.0,97.0,62.0,60,51.0,70.0,75.0,71,100.0,42.0,89,40.0,25.0,54,57.0,68,87,45.0,71.0,58.0,88.0,73,4.080364758284457
2015,Massachusetts,29.0,48.0,71.0,70.0,80.0,85.0,92.0,75,51.0,60.0,72,53.0,74.0,57.0,75.0,100.0,94,43.0,51.0,26.0,50.0,40,81.0,48,90,0,0,82,59.0,79,51.0,91,61.0,67,50,47.0,62.0,82.0,63.0,0.0,85.0,78.0,72.0,45,89,64.0,77.0,70,69.0,57.0,60.0,62.0,74,81.0,0,87,71.0,93.0,50.0,79,80,53.0,38.0,52.0,69.0,71,84,49.0,64.0,59.0,58.0,57.0,81.0,75.0,71.0,0,58.0,54.0,48.0,97,72.0,62.0,72.0,24,61,72.0,100.0,39,0.0,77,93,58.0,80.0,76.0,68,24.0,0,80.0,77.0,43.0,52.0,69,64.0,94,51,54.0,70.0,46.0,80.0,75,48.0,50.0,85.0,69,0,44.0,90,100.0,17.0,47,39.0,73,85,50.0,65.0,74.0,82.0,73,4.10624136956055
2015,Michigan,17.0,75.0,100.0,44.0,53.0,79.0,85.0,89,52.0,70.0,80,62.0,68.0,71.0,50.0,70.0,88,47.0,50.0,26.0,47.0,59,67.0,49,76,0,0,82,72.0,91,49.0,80,59.0,77,70,59.0,61.0,74.0,73.0,0.0,74.0,68.0,84.0,63,90,62.0,72.0,61,75.0,73.0,62.0,61.0,92,45.0,66.0,80,72.0,70.0,41.0,82,73,50.0,34.0,64.0,43.0,68,90,44.0,60.0,48.0,76.0,65.0,71.0,62.0,76.0,0,62.0,69.0,48.0,99,85.0,50.0,53.0,31,54,65.0,69.0,53,0.0,74,55,51.0,78.0,64.0,88,31.0,0,60.0,58.0,44.0,41.0,74,54.0,82,69,59.0,66.0,74.0,74.0,92,85.0,40.0,63.0,66,33.0,39.0,87,40.0,15.0,46,53.0,79,82,54.0,68.0,49.0,80.0,90,6.819082090255532
2015,Minnesota,35.0,31.0,0,48.0,72.0,91.0,77.0,68,68.0,60.0,71,67.0,77.0,71.0,33.0,60.0,92,39.0,41.0,26.0,38.0,37,81.0,44,55,0,0,83,70.0,87,44.0,86,62.0,79,70,63.0,53.0,88.0,66.0,0.0,66.0,72.0,73.0,54,86,60.0,75.0,94,77.0,62.0,45.0,62.0,84,54.0,0,71,78.0,69.0,50.0,84,67,56.0,43.0,64.0,51.0,69,76,52.0,54.0,52.0,71.0,62.0,84.0,0.0,90.0,0,70.0,78.0,54.0,92,77.0,75.0,61.0,30,42,79.0,0.0,59,0.0,75,62,60.0,70.0,77.0,72,28.0,0,81.0,79.0,38.0,54.0,72,54.0,84,69,53.0,74.0,64.0,79.0,69,51.0,100.0,73.0,77,0,43.0,95,20.0,20.0,52,46.0,80,84,50.0,59.0,58.0,80.0,74,6.712648307573545
2015,Mississippi,47.0,47.0,0,52.0,66.0,95.0,79.0,83,55.0,56.0,94,67.0,85.0,0.0,0,0,75,60.0,61.0,28.0,0,33,58.0,62,69,0,0,63,43.0,81,49.0,75,77.0,90,81,68.0,80.0,90.0,66.0,0.0,62.0,95.0,87.0,100,100,76.0,85.0,74,88.0,86.0,55.0,100.0,76,0.0,0,81,77.0,85.0,62.0,93,100,75.0,39.0,80.0,54.0,84,83,77.0,56.0,50.0,95.0,59.0,59.0,0.0,0.0,0,70.0,79.0,14.0,83,87.0,0.0,70.0,43,78,72.0,0.0,43,0.0,67,64,87.0,92.0,63.0,73,42.0,0,45.0,100.0,59.0,20.0,75,63.0,77,89,78.0,0.0,0.0,58.0,85,68.0,0.0,80.0,73,0,38.0,88,0,0,52,39.0,73,77,29.0,65.0,48.0,100.0,96,6.096178183972904
2015,Missouri,38.0,44.0,0,41.0,54.0,75.0,76.0,76,65.0,66.0,80,73.0,88.0,95.0,33.0,55.0,84,44.0,44.0,25.0,33.0,39,67.0,44,63,0,0,78,53.0,95,45.0,84,49.0,84,79,65.0,49.0,76.0,74.0,0.0,62.0,71.0,70.0,72,90,63.0,78.0,64,66.0,61.0,60.0,62.0,84,36.0,0,71,73.0,72.0,62.0,74,79,61.0,30.0,73.0,43.0,62,93,47.0,52.0,56.0,79.0,69.0,70.0,0.0,80.0,0,75.0,72.0,20.0,95,83.0,81.0,66.0,39,61,68.0,0.0,39,0.0,78,63,52.0,76.0,70.0,80,33.0,0,63.0,55.0,59.0,43.0,66,60.0,77,74,74.0,44.0,68.0,70.0,86,75.0,40.0,68.0,64,50.0,34.0,86,60.0,10.0,56,64.0,73,81,33.0,96.0,50.0,80.0,91,8.011516236672906
2015,Montana,0.0,32.0,0,78.0,66.0,85.0,85.0,70,48.0,66.0,83,74.0,0.0,0.0,0,0,83,0.0,45.0,35.0,100.0,53,81.0,43,83,0,0,84,69.0,77,36.0,82,71.0,71,87,90.0,48.0,93.0,70.0,0.0,0.0,69.0,76.0,48,75,0.0,91.0,100,0.0,63.0,77.0,41.0,97,0.0,0,88,100.0,77.0,0.0,77,62,93.0,0.0,88.0,45.0,89,86,34.0,94.0,0.0,76.0,89.0,75.0,0.0,0.0,0,0.0,91.0,0.0,93,81.0,0.0,49.0,41,91,0.0,0.0,31,0.0,76,86,34.0,69.0,75.0,68,48.0,0,56.0,0.0,76.0,37.0,90,84.0,95,81,75.0,0.0,0.0,84.0,81,0.0,0.0,75.0,68,0,62.0,87,0,0,45,0.0,100,72,0.0,0.0,35.0,0.0,100,13.448515916714133
2015,Nebraska,20.0,22.0,0,47.0,57.0,81.0,85.0,78,63.0,62.0,91,73.0,100.0,0.0,0,0,74,53.0,53.0,24.0,25.0,41,59.0,39,65,0,0,83,72.0,87,44.0,82,54.0,85,80,72.0,56.0,66.0,75.0,0.0,44.0,74.0,84.0,62,87,62.0,63.0,55,88.0,73.0,57.0,70.0,85,0.0,0,77,88.0,75.0,62.0,78,67,69.0,27.0,62.0,42.0,68,72,52.0,49.0,64.0,84.0,64.0,60.0,0.0,0.0,0,0.0,76.0,40.0,94,75.0,0.0,52.0,44,60,55.0,0.0,38,0.0,68,76,55.0,78.0,57.0,71,37.0,0,61.0,74.0,30.0,35.0,67,58.0,91,78,78.0,0.0,0.0,77.0,82,87.0,0.0,72.0,68,0,38.0,83,0,25.0,68,0.0,67,67,87.0,78.0,52.0,64.0,81,6.557174706277145
2015,Nevada,5.0,22.0,0,69.0,49.0,83.0,85.0,84,65.0,76.0,85,61.0,77.0,76.0,41.0,70.0,73,53.0,50.0,27.0,27.0,60,54.0,42,67,0,0,93,37.0,77,88.0,84,45.0,88,80,27.0,52.0,69.0,67.0,0.0,77.0,76.0,63.0,56,83,62.0,55.0,45,50.0,72.0,47.0,65.0,79,0.0,0,74,63.0,89.0,62.0,71,95,40.0,45.0,70.0,51.0,67,70,37.0,100.0,59.0,85.0,69.0,53.0,0.0,80.0,0,25.0,75.0,42.0,88,78.0,0.0,67.0,28,70,82.0,0.0,30,0.0,63,55,43.0,67.0,56.0,70,14.0,0,48.0,64.0,44.0,45.0,54,56.0,70,71,57.0,62.0,0.0,82.0,76,36.0,0.0,71.0,63,0,37.0,71,0,12.0,42,50.0,61,65,37.0,78.0,58.0,42.0,90,7.675775253300584
2015,New Jersey,26.0,50.0,57.0,68.0,61.0,85.0,95.0,64,60.0,57.0,76,53.0,62.0,33.0,100.0,65.0,83,41.0,43.0,30.0,33.0,34,63.0,50,64,0,0,84,43.0,86,62.0,93,54.0,77,48,47.0,59.0,68.0,67.0,50.0,88.0,75.0,69.0,54,83,66.0,71.0,47,50.0,85.0,52.0,62.0,72,27.0,100.0,72,62.0,100.0,50.0,84,78,56.0,45.0,64.0,100.0,87,89,44.0,58.0,54.0,64.0,55.0,65.0,75.0,66.0,0,50.0,60.0,42.0,80,86.0,62.0,64.0,29,32,58.0,92.0,47,0.0,71,49,51.0,78.0,62.0,74,24.0,40.0,65.0,83.0,38.0,39.0,64,48.0,87,53,49.0,59.0,65.0,78.0,81,60.0,70.0,80.0,67,83.0,41.0,84,60.0,20.0,42,46.0,69,90,33.0,71.0,53.0,78.0,75,3.0663881802125093
2015,New Mexico,17.0,0,0,85.0,85.0,85.0,78.0,86,73.0,76.0,80,71.0,0.0,0.0,0,0,75,59.0,48.0,30.0,30.0,54,67.0,40,74,0,0,84,52.0,63,51.0,73,44.0,70,88,52.0,63.0,92.0,68.0,0.0,55.0,69.0,64.0,66,90,72.0,95.0,57,55.0,73.0,60.0,58.0,85,0.0,0,93,65.0,81.0,54.0,80,95,44.0,63.0,79.0,42.0,65,84,41.0,41.0,64.0,86.0,92.0,63.0,0.0,0.0,0,0.0,97.0,60.0,100,79.0,0.0,67.0,48,77,100.0,0.0,36,0.0,82,80,57.0,84.0,64.0,75,32.0,0,51.0,55.0,46.0,56.0,64,92.0,88,62,66.0,0.0,0.0,69.0,70,63.0,0.0,78.0,78,0,57.0,79,0,0,81,0.0,72,71,0.0,90.0,52.0,42.0,74,10.845163599292896
2015,New York,17.0,35.0,42.0,59.0,50.0,74.0,81.0,73,46.0,56.0,76,41.0,57.0,52.0,100.0,95.0,86,45.0,43.0,28.0,38.0,35,62.0,48,65,33.0,80.0,75,41.0,75,65.0,92,49.0,72,49,52.0,53.0,63.0,55.0,50.0,77.0,91.0,71.0,54,81,52.0,62.0,55,63.0,61.0,50.0,57.0,76,54.0,50.0,88,56.0,96.0,33.0,77,91,50.0,38.0,49.0,82.0,67,69,40.0,60.0,51.0,63.0,52.0,66.0,75.0,52.0,100,41.0,57.0,42.0,81,84.0,43.0,92.0,29,27,65.0,70.0,36,0.0,63,56,44.0,68.0,70.0,72,28.0,20.0,59.0,64.0,37.0,43.0,64,47.0,84,54,50.0,62.0,49.0,62.0,84,39.0,50.0,79.0,62,33.0,41.0,76,80.0,22.0,42,57.0,73,77,37.0,78.0,72.0,57.0,79,2.655819855739185
2015,North Carolina,23.0,30.0,71.0,41.0,56.0,74.0,76.0,83,57.0,55.0,83,61.0,65.0,66.0,66.0,75.0,83,47.0,61.0,26.0,30.0,33,60.0,48,63,0,0,74,46.0,85,55.0,91,50.0,82,72,54.0,56.0,62.0,64.0,0.0,66.0,63.0,73.0,76,90,55.0,61.0,54,44.0,72.0,55.0,66.0,76,45.0,16.0,81,70.0,72.0,62.0,83,79,52.0,31.0,80.0,45.0,74,88,51.0,50.0,52.0,77.0,60.0,62.0,62.0,66.0,100,50.0,76.0,51.0,86,82.0,62.0,64.0,30,63,51.0,46.0,71,100.0,78,57,60.0,87.0,59.0,74,28.0,40.0,57.0,68.0,44.0,45.0,86,62.0,92,84,62.0,70.0,55.0,67.0,80,65.0,50.0,63.0,64,16.0,43.0,89,40.0,10.0,47,57.0,80,80,54.0,75.0,53.0,78.0,89,5.185021388213226
2015,Ohio,32.0,48.0,85.0,42.0,50.0,80.0,81.0,80,59.0,80.0,83,77.0,60.0,76.0,50.0,65.0,91,48.0,49.0,28.0,50.0,49,62.0,48,81,100.0,0,81,61.0,89,47.0,87,56.0,86,70,63.0,62.0,71.0,80.0,100.0,74.0,68.0,71.0,60,86,69.0,66.0,54,66.0,68.0,60.0,68.0,93,36.0,66.0,74,78.0,71.0,58.0,82,73,59.0,32.0,74.0,52.0,72,97,55.0,54.0,68.0,78.0,78.0,66.0,87.0,71.0,0,41.0,80.0,45.0,91,75.0,68.0,55.0,28,66,75.0,86.0,38,0.0,74,65,65.0,84.0,64.0,88,35.0,60.0,64.0,79.0,49.0,47.0,77,55.0,78,71,52.0,66.0,64.0,78.0,85,85.0,80.0,71.0,71,66.0,42.0,95,80.0,17.0,42,57.0,79,91,58.0,68.0,50.0,89.0,89,6.189121105298019
2015,Oklahoma,20.0,36.0,0,43.0,42.0,82.0,75.0,81,48.0,69.0,78,58.0,77.0,76.0,100.0,0,77,49.0,55.0,32.0,75.0,38,60.0,47,70,0,0,81,43.0,83,66.0,82,61.0,92,83,43.0,51.0,60.0,69.0,0.0,40.0,74.0,78.0,81,92,55.0,56.0,45,75.0,55.0,67.0,56.0,80,36.0,0,76,82.0,76.0,58.0,73,85,44.0,29.0,62.0,57.0,67,85,35.0,58.0,48.0,70.0,66.0,61.0,0.0,0.0,0,37.0,66.0,34.0,93,82.0,0.0,53.0,39,64,86.0,0.0,36,0.0,75,62,43.0,70.0,61.0,75,28.0,0,47.0,68.0,41.0,41.0,74,61.0,75,78,98.0,55.0,22.0,50.0,72,76.0,0.0,75.0,65,16.0,33.0,78,0,12.0,53,67.0,75,73,54.0,81.0,44.0,38.0,87,9.896166377394112
2015,Oregon,14.0,19.0,0,68.0,48.0,69.0,60.0,75,51.0,41.0,71,48.0,51.0,38.0,50.0,40.0,65,48.0,37.0,64.0,58.0,92,58.0,35,54,0,0,68,32.0,63,100.0,70,50.0,52,55,40.0,46.0,67.0,58.0,0.0,33.0,57.0,45.0,57,73,50.0,67.0,64,47.0,44.0,52.0,56.0,62,54.0,0,68,58.0,56.0,29.0,58,79,46.0,34.0,46.0,35.0,56,71,38.0,43.0,68.0,61.0,75.0,59.0,0.0,71.0,0,50.0,58.0,37.0,88,52.0,0.0,36.0,29,52,65.0,0.0,27,0.0,60,67,43.0,48.0,59.0,77,20.0,0,45.0,58.0,37.0,52.0,60,55.0,73,43,52.0,59.0,48.0,63.0,51,34.0,0.0,66.0,61,0,43.0,61,0,20.0,53,53.0,66,57,45.0,59.0,66.0,64.0,65,8.022974507512796
2015,Pennsylvania,26.0,60.0,85.0,48.0,58.0,79.0,85.0,75,48.0,64.0,80,63.0,54.0,66.0,58.0,80.0,92,49.0,46.0,28.0,52.0,43,67.0,48,72,33.0,0,80,56.0,82,48.0,87,59.0,76,69,65.0,59.0,81.0,75.0,0.0,85.0,74.0,71.0,56,90,68.0,78.0,54,63.0,64.0,52.0,62.0,84,54.0,66.0,79,70.0,88.0,58.0,87,80,61.0,39.0,64.0,68.0,71,92,49.0,52.0,59.0,72.0,63.0,68.0,100.0,71.0,100,58.0,71.0,48.0,91,82.0,56.0,64.0,100,58,72.0,98.0,45,0.0,100,72,55.0,85.0,64.0,86,35.0,20.0,64.0,77.0,41.0,47.0,74,64.0,91,62,54.0,70.0,60.0,76.0,87,55.0,70.0,82.0,67,50.0,42.0,92,80.0,15.0,51,53.0,75,89,50.0,78.0,54.0,80.0,85,5.2821783703599365
2015,South Carolina,8.0,33.0,0,48.0,42.0,83.0,82.0,100,50.0,61.0,100,66.0,60.0,80.0,75.0,80.0,74,59.0,47.0,31.0,8.0,42,60.0,51,67,0,0,73,45.0,97,54.0,83,64.0,86,73,50.0,56.0,71.0,74.0,0.0,55.0,66.0,77.0,82,90,66.0,66.0,66,58.0,64.0,77.0,63.0,79,81.0,0,75,67.0,78.0,54.0,79,89,60.0,35.0,77.0,52.0,78,78,48.0,43.0,55.0,85.0,61.0,66.0,0.0,66.0,0,50.0,73.0,42.0,86,93.0,87.0,58.0,34,53,55.0,0.0,47,0.0,69,56,47.0,72.0,63.0,80,29.0,0,46.0,52.0,38.0,28.0,70,64.0,73,85,80.0,55.0,57.0,82.0,90,71.0,0.0,68.0,54,0,32.0,76,0,15.0,55,53.0,77,72,62.0,87.0,44.0,55.0,91,5.15269695378997
2015,South Dakota,0.0,0,0,47.0,65.0,59.0,61.0,59,36.0,45.0,67,84.0,0.0,0.0,0,0,88,0.0,56.0,30.0,0,43,78.0,49,83,0,0,80,100.0,77,40.0,80,0.0,73,77,43.0,73.0,100.0,100.0,0.0,0.0,68.0,93.0,53,78,0.0,88.0,62,0.0,100.0,0.0,62.0,87,0.0,0,77,77.0,68.0,0.0,80,65,63.0,0.0,97.0,35.0,73,87,54.0,31.0,0.0,91.0,80.0,72.0,0.0,0.0,0,0.0,91.0,0.0,84,82.0,0.0,69.0,47,68,0.0,0.0,33,0.0,80,67,42.0,100.0,71.0,73,79.0,0,62.0,0.0,100.0,30.0,74,80.0,80,95,61.0,0.0,0.0,100.0,69,0.0,0.0,79.0,82,0,29.0,96,0,0,59,0.0,88,85,0.0,0.0,36.0,0.0,81,22.98728626244408
2015,Tennessee,20.0,33.0,0,43.0,54.0,78.0,77.0,79,50.0,49.0,90,60.0,65.0,71.0,41.0,80.0,82,58.0,44.0,29.0,38.0,37,60.0,51,67,0,0,75,52.0,81,53.0,85,50.0,98,80,54.0,61.0,66.0,69.0,0.0,66.0,72.0,76.0,94,93,69.0,65.0,59,69.0,50.0,80.0,49.0,85,81.0,0,85,80.0,73.0,54.0,86,88,51.0,20.0,70.0,50.0,74,100,34.0,45.0,47.0,73.0,71.0,61.0,0.0,57.0,0,37.0,83.0,45.0,84,87.0,43.0,56.0,37,73,62.0,0.0,47,0.0,69,65,37.0,65.0,64.0,83,27.0,0,52.0,64.0,49.0,45.0,71,58.0,84,92,73.0,85.0,45.0,73.0,86,40.0,0.0,68.0,62,0,44.0,86,100.0,10.0,48,60.0,73,79,50.0,93.0,48.0,52.0,100,6.421538315178615
2015,Texas,14.0,33.0,42.0,39.0,37.0,70.0,73.0,77,47.0,51.0,76,46.0,60.0,66.0,58.0,80.0,69,47.0,42.0,27.0,22.0,39,40.0,43,62,33.0,80.0,80,36.0,73,85.0,82,51.0,85,71,43.0,51.0,51.0,58.0,33.0,55.0,71.0,80.0,76,88,64.0,52.0,36,55.0,63.0,60.0,51.0,76,45.0,33.0,87,51.0,79.0,37.0,75,84,43.0,38.0,56.0,53.0,85,86,31.0,43.0,48.0,68.0,56.0,42.0,62.0,52.0,1,45.0,60.0,37.0,83,91.0,37.0,58.0,30,65,55.0,69.0,37,0.0,60,53,35.0,78.0,55.0,74,23.0,20.0,38.0,55.0,37.0,33.0,63,52.0,69,75,52.0,51.0,53.0,64.0,71,54.0,50.0,67.0,61,33.0,28.0,75,60.0,12.0,37,57.0,73,72,41.0,71.0,42.0,53.0,85,5.235191615600366
2015,Utah,17.0,27.0,0,100.0,61.0,63.0,82.0,60,77.0,60.0,72,72.0,57.0,80.0,0,0,82,26.0,53.0,31.0,27.0,34,73.0,39,70,0,0,88,77.0,61,45.0,87,52.0,87,97,72.0,54.0,62.0,80.0,0.0,55.0,64.0,71.0,72,89,38.0,56.0,56,61.0,59.0,50.0,71.0,85,90.0,0,74,84.0,71.0,54.0,73,73,69.0,32.0,67.0,38.0,79,76,58.0,49.0,43.0,87.0,100.0,74.0,0.0,52.0,0,45.0,61.0,34.0,75,87.0,0.0,52.0,35,56,82.0,0.0,31,0.0,75,59,69.0,72.0,72.0,66,38.0,0,69.0,71.0,51.0,56.0,71,62.0,87,81,45.0,48.0,26.0,85.0,57,45.0,0.0,94.0,79,0,38.0,91,0,17.0,64,57.0,81,76,83.0,96.0,53.0,74.0,84,13.346584095799725
2015,Virginia,11.0,25.0,42.0,33.0,40.0,61.0,65.0,48,77.0,42.0,69,33.0,48.0,42.0,58.0,65.0,53,100.0,31.0,22.0,22.0,24,39.0,32,41,0,0,55,27.0,55,79.0,66,45.0,56,44,40.0,45.0,42.0,44.0,0.0,55.0,96.0,46.0,58,74,48.0,41.0,33,44.0,38.0,40.0,43.0,53,9.0,0,82,43.0,65.0,37.0,57,77,36.0,100.0,41.0,34.0,49,68,28.0,37.0,45.0,44.0,41.0,41.0,62.0,38.0,100,29.0,44.0,31.0,56,55.0,25.0,41.0,20,37,48.0,41.0,28,0.0,51,49,33.0,63.0,40.0,69,22.0,0,34.0,43.0,28.0,33.0,51,39.0,54,48,37.0,48.0,36.0,64.0,50,44.0,30.0,58.0,44,16.0,28.0,57,40.0,10.0,33,50.0,57,58,29.0,59.0,32.0,46.0,61,5.095214461350911
2015,Washington,20.0,25.0,42.0,84.0,58.0,86.0,78.0,98,59.0,61.0,70,57.0,54.0,85.0,58.0,80.0,85,40.0,47.0,100.0,47.0,78,70.0,52,62,0,0,85,44.0,85,48.0,92,50.0,80,68,63.0,59.0,87.0,58.0,0.0,55.0,69.0,70.0,59,87,63.0,85.0,64,86.0,45.0,65.0,56.0,83,36.0,0,85,76.0,68.0,41.0,75,72,60.0,37.0,46.0,47.0,76,86,37.0,52.0,50.0,60.0,72.0,73.0,62.0,57.0,0,45.0,62.0,45.0,90,70.0,56.0,63.0,26,54,79.0,52.0,33,0.0,62,61,42.0,58.0,70.0,75,35.0,0,54.0,65.0,32.0,58.0,72,61.0,93,58,68.0,62.0,55.0,73.0,69,43.0,30.0,62.0,63,16.0,39.0,78,60.0,30.0,51,50.0,77,64,54.0,78.0,73.0,60.0,79,9.200802400841475
2015,West Virginia,50.0,34.0,0,43.0,92.0,87.0,84.0,88,56.0,79.0,94,91.0,0.0,0.0,0,0,92,66.0,71.0,24.0,69.0,42,72.0,52,100,0,0,77,65.0,93,46.0,70,72.0,73,94,100.0,48.0,91.0,81.0,0.0,44.0,87.0,100.0,75,89,79.0,96.0,52,72.0,81.0,62.0,58.0,100,0.0,0,86,88.0,87.0,0.0,100,88,89.0,0.0,79.0,54.0,77,93,61.0,82.0,62.0,98.0,79.0,73.0,0.0,0.0,0,100.0,100.0,57.0,93,100.0,0.0,70.0,49,92,86.0,0.0,48,0.0,90,72,84.0,89.0,78.0,100,100.0,0,82.0,95.0,53.0,28.0,80,78.0,92,70,79.0,96.0,0.0,93.0,100,99.0,0.0,88.0,81,0,79.0,96,0,32.0,92,0.0,80,84,79.0,0.0,71.0,70.0,97,5.997665524034491
2015,Wisconsin,41.0,38.0,71.0,48.0,48.0,73.0,75.0,75,65.0,66.0,72,77.0,74.0,71.0,83.0,55.0,95,53.0,49.0,25.0,27.0,39,65.0,43,64,0,0,73,68.0,82,43.0,80,55.0,73,71,54.0,64.0,73.0,74.0,0.0,51.0,70.0,71.0,49,86,61.0,75.0,68,58.0,73.0,82.0,61.0,94,54.0,0,74,80.0,67.0,54.0,78,64,60.0,31.0,74.0,46.0,80,88,49.0,49.0,51.0,77.0,62.0,66.0,0.0,76.0,0,62.0,71.0,51.0,95,80.0,100.0,69.0,36,52,68.0,0.0,39,0.0,79,62,55.0,67.0,63.0,82,31.0,0,65.0,68.0,51.0,35.0,76,59.0,81,66,50.0,77.0,68.0,76.0,85,74.0,60.0,78.0,75,0,42.0,100,60.0,12.0,49,39.0,89,86,54.0,81.0,52.0,92.0,81,6.4004266951130075
2015,Wyoming,0.0,0,0,58.0,77.0,71.0,53.0,79,0.0,0.0,75,91.0,0.0,0.0,0,0,75,0.0,51.0,31.0,38.0,46,62.0,42,79,0,0,100,82.0,100,44.0,81,0.0,76,100,56.0,0.0,36.0,54.0,0.0,0.0,57.0,77.0,50,87,0.0,75.0,62,0.0,81.0,0.0,83.0,98,0.0,0,93,76.0,75.0,0.0,83,67,57.0,0.0,0.0,48.0,100,98,0.0,0.0,0.0,94.0,83.0,82.0,0.0,0.0,0,0.0,65.0,0.0,90,97.0,0.0,0,53,100,0.0,0.0,26,0.0,83,72,0.0,76.0,72.0,80,50.0,0,64.0,0.0,79.0,83.0,87,70.0,90,57,58.0,0.0,0.0,0.0,76,0.0,0.0,72.0,67,0,0.0,98,0,0,67,0.0,89,71,0.0,0.0,42.0,0.0,92,20.2557627645065
2016,Alabama,37.0,40.0,0,44.0,26.0,75.0,74.0,77,44.0,68.0,85,51.0,72.0,66.0,50.0,52.0,89,88.0,74.0,31.0,39.0,28,51.0,52,58,0,0,81,43.0,82,61.0,80,70.0,96,70,44.0,73.0,59.0,62.0,0.0,53.0,73.0,83.0,95,85,79.0,58.0,69,61.0,70.0,33.0,91.0,73,44.0,100.0,75,71.0,84.0,60.0,82,90,70.0,58.0,80.0,57.0,78,93,63.0,40.0,50.0,73.0,56.0,52.0,0.0,100.0,0,65.0,100.0,56.0,78,93.0,0.0,42.0,38,54,25.0,0.0,48,0.0,69,55,69.0,83.0,51.0,73,46.0,25.0,48.0,68.0,63.0,60.0,65,61.0,79,100,58.0,52.0,85.0,69.0,65,27.0,0.0,69.0,62,40,48.0,86,0,8.0,60,91.0,85,94,52.0,33.0,45.0,53.0,89,6.220819967875047
2016,Alaska,0.0,33.0,0,55.0,43.0,64.0,76.0,82,0.0,77.0,62,53.0,0.0,0.0,0,0,74,0.0,72.0,42.0,37.0,74,74.0,33,64,0,0,89,98.0,84,53.0,86,0.0,75,78,71.0,0.0,60.0,78.0,0.0,0.0,100.0,81.0,47,87,0.0,66.0,70,0.0,62.0,0.0,68.0,87,0.0,0,100,70.0,90.0,0.0,76,70,88.0,0.0,0.0,49.0,91,83,0.0,17.0,0.0,85.0,65.0,76.0,0.0,0.0,0,0.0,66.0,0.0,100,83.0,0.0,54.0,37,81,0.0,0.0,39,0.0,82,100,0.0,74.0,79.0,73,51.0,0,47.0,0.0,69.0,65.0,73,82.0,90,63,53.0,0.0,0.0,0.0,60,0.0,0.0,65.0,70,0,55.0,75,0,0,92,0.0,91,76,0.0,0.0,64.0,0.0,87,18.358729575913348
